ID,Name,Mg,Ni,Cu,Ce,La,Nd,Pr,Sm,Y,Ag,Al,Ca,Co,Fe,In,Li,Mn,Nb,Ti,V,Zn,Cr,Pd,Si,Zr,Gd,B,C,密(XM),δ密(XM),族Gp,δ族Gp,I2(ev),δI2(ev),原径(Rm),δ原径(Rm),共径(Rc),δ共径(Rc,自能(W),δ自能(W),晶体(LP),δ晶体(LP),功函数,δ功函数,绝对电负性,δ绝对电负性,AW,δAW,AN,δAN,Tb,δTb,Eea(ev),δEea(ev),I1,δI1,XP,δXP,Hf,δHf,Cm,δCm,VEC,fs,fp,fd,δVEC,K,δK,Tm,δTm,Vm,B,熔化焓Sf,密度,混合焓Hmix,吉布斯自由能Gmix,oumiga的倒数,熵Smix,加工方式,球磨机H2压力（MPa）,球磨机Ar2压力（MPa）,球粉质量比,球磨机转速(圆盘转速)（rpm）,磨粉时间（h）,℃/min差示扫描量热法 (DSC) 和热重法 (TG) 加热速率,氩气MPa,烧结温度℃,烧结时间h,m/s熔体纺丝速率（铜辊线速度近似表示）,样品的加热速率,吸氢饱和比（Ra(t))t min%,脱氢比（R d ( t )）%,温度C?a?(t)（t的氢化能力）氢容量,C?d?(t)（t的氢化能力）氢解吸容量,吸氢速率,初始吸氢温度℃,氢吸收温度,氢吸收压力,氢吸收时间min,吸H量,储氢量,可逆储氢能力wt%,氢解吸效率,解吸动力学温度,解吸动力学H2压力(MPa),解吸动力学H2压力时间min,解吸H2含量,脱氢量,开始解吸温度℃,峰值解吸温度（从第70个挪动）℃,最终脱氢温度℃,完全脱氢时间,吸氢活化能E?ae(k)kJ/mol,氢解吸过程的活化能 (E de(a)),脱氢活化能E?de(k),焓变ΔH （形成焓）?(kJ/mol)（吸氢,熵变ΔS J/mol/K)（吸氢,焓变ΔH (kJ/mol)（分解焓）氢解吸,熵变ΔS J/mol/K)（氢解吸,吸收PCT平衡压力MPa,解吸PCT平衡压力MPa,活化温度℃,H2活化压力MPa,活化循环次数
MHS0764,Mg2Ni,0.453016225,0.546983775,,,,,,,,,,,,,,,,,,,,,,,,,,,1.719999773,0.041110818,4.666654551,0.808123216,16.07987192,0.091852098,0.14826672,0.112869843,0.135333359,0.05921576,4.15666441,0.168979708,140.0966271,0.652629274,4.15666441,0.168979708,3.966665682,0.077246891,35.76774792,0.453224756,17.3333091,0.435142749,1970.663906,0.436081192,0.119997637,6.128372465,7.644000009,0.000370019,1.509999091,0.187312955,11.53332046,0.3474224,25.26933151,0.022404874,4.666654551,0.428572541,0,0.571427459,0.808123216,157.0001499,0.297254458,1191.482114,0.318494255,0.014157973,89.99979555,0.00967981,3105123.722,-3.555547478,-6308.843232,0.000563899,5.291970068,化学合成法,,,,400（搅拌速度）,3.5（搅拌时间）,,,,,,,,,,,,,250（搅拌温度40）,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,
MHS0765,Mg2Ni,0.453016225,0.546983775,,,,,,,,,,,,,,,,,,,,,,,,,,,1.719999773,0.041110818,4.666654551,0.808123216,16.07987192,0.091852098,0.14826672,0.112869843,0.135333359,0.05921576,4.15666441,0.168979708,140.0966271,0.652629274,4.15666441,0.168979708,3.966665682,0.077246891,35.76774792,0.453224756,17.3333091,0.435142749,1970.663906,0.436081192,0.119997637,6.128372465,7.644000009,0.000370019,1.509999091,0.187312955,11.53332046,0.3474224,25.26933151,0.022404874,4.666654551,0.428572541,0,0.571427459,0.808123216,157.0001499,0.297254458,1191.482114,0.318494255,0.014157973,89.99979555,0.00967981,3105123.722,-3.555547478,-6308.843232,0.000563899,5.291970068,化学合成法,,,,400（搅拌速度）,3.5（搅拌时间）,,,,,,,,,,,,,250（搅拌温度80）,,,,2.3,,,,,,,,,,,,,,,,,,,,,,,
MHS0766,Mg20Ni10,0.453016225,0.546983775,,,,,,,,,,,,,,,,,,,,,,,,,,,1.719999773,0.041110818,4.666654551,0.808123216,16.07987192,0.091852098,0.14826672,0.112869843,0.135333359,0.05921576,4.15666441,0.168979708,140.0966271,0.652629274,4.15666441,0.168979708,3.966665682,0.077246891,35.76774792,0.453224756,17.3333091,0.435142749,1970.663906,0.436081192,0.119997637,6.128372465,7.644000009,0.000370019,1.509999091,0.187312955,11.53332046,0.3474224,25.26933151,0.022404874,4.666654551,0.428572541,0,0.571427459,0.808123216,157.0001499,0.297254458,1191.482114,0.318494255,0.014157973,89.99979555,0.00967981,3105123.722,-3.555547478,-6308.843232,0.000563899,5.291970068,铸态,,,,,,,,,,,,,,,,,,200,1.5,10,1.21,,,,200,0.101325,10,0.23,,,,,,,,,,,,,,,,,
MHS0767,Mg20Ni10,0.453016225,0.546983775,,,,,,,,,,,,,,,,,,,,,,,,,,,1.719999773,0.041110818,4.666654551,0.808123216,16.07987192,0.091852098,0.14826672,0.112869843,0.135333359,0.05921576,4.15666441,0.168979708,140.0966271,0.652629274,4.15666441,0.168979708,3.966665682,0.077246891,35.76774792,0.453224756,17.3333091,0.435142749,1970.663906,0.436081192,0.119997637,6.128372465,7.644000009,0.000370019,1.509999091,0.187312955,11.53332046,0.3474224,25.26933151,0.022404874,4.666654551,0.428572541,0,0.571427459,0.808123216,157.0001499,0.297254458,1191.482114,0.318494255,0.014157973,89.99979555,0.00967981,3105123.722,-3.555547478,-6308.843232,0.000563899,5.291970068,淬火30m/s,,,,,,,,,,,,,,,,,,200,1.5,10,3.1,,,,200,0.101325,10,0.99,,,,,,,,,,,,,,,,,
MHS0768,Mg20Ni10,0.453016225,0.546983775,,,,,,,,,,,,,,,,,,,,,,,,,,,1.719999773,0.041110818,4.666654551,0.808123216,16.07987192,0.091852098,0.14826672,0.112869843,0.135333359,0.05921576,4.15666441,0.168979708,140.0966271,0.652629274,4.15666441,0.168979708,3.966665682,0.077246891,35.76774792,0.453224756,17.3333091,0.435142749,1970.663906,0.436081192,0.119997637,6.128372465,7.644000009,0.000370019,1.509999091,0.187312955,11.53332046,0.3474224,25.26933151,0.022404874,4.666654551,0.428572541,0,0.571427459,0.808123216,157.0001499,0.297254458,1191.482114,0.318494255,0.014157973,89.99979555,0.00967981,3105123.722,-3.555547478,-6308.843232,0.000563899,5.291970068,铸态,,,,,,,,,,,,,,,,,,200,1.5,30,1.58,,,,200,0.101325,30,0.23,,,,,,,,,,,,,,,,,
MHS0769,Mg20Ni10,0.453016225,0.546983775,,,,,,,,,,,,,,,,,,,,,,,,,,,1.719999773,0.041110818,4.666654551,0.808123216,16.07987192,0.091852098,0.14826672,0.112869843,0.135333359,0.05921576,4.15666441,0.168979708,140.0966271,0.652629274,4.15666441,0.168979708,3.966665682,0.077246891,35.76774792,0.453224756,17.3333091,0.435142749,1970.663906,0.436081192,0.119997637,6.128372465,7.644000009,0.000370019,1.509999091,0.187312955,11.53332046,0.3474224,25.26933151,0.022404874,4.666654551,0.428572541,0,0.571427459,0.808123216,157.0001499,0.297254458,1191.482114,0.318494255,0.014157973,89.99979555,0.00967981,3105123.722,-3.555547478,-6308.843232,0.000563899,5.291970068,淬火30m/s,,,,,,,,,,,,,,,,,,200,1.5,30,3.06,,,,200,0.101325,30,0.989,,,,,,,,,,,,,,,,,
MHS0770,Mg18La2Ni10,0.335951898,0.450708011,,,0.213340091,,,,,,,,,,,,,,,,,,,,,,,,1.696666386,0.072078346,4.733321369,0.78848195,15.81475199,0.121945294,0.150120058,0.128480035,0.139733369,0.140443969,4.139331037,0.1733325,136.3532852,0.658900479,4.145997719,0.171494395,3.92333225,0.095012896,43.40809861,0.692986269,20.33331592,0.604116535,2128.930932,0.444833632,0.179997774,4.039970436,7.506066362,0.06868748,1.49599906,0.198681187,11.36665342,0.366862082,25.41873185,0.028188613,4.733321369,0.422536279,0,0.577463721,0.78848195,145.2001231,0.398531009,1209.482155,0.308121752,0.014864459,88.86645964,0.00939795,3589400.311,-6.719992367,-8586.545376,0.000783232,7.093800721,铸态,,,,,,,,,,,,,,,,,,200,1.5,10,1.26,,,,200,0.101325,10,1.48,,,,,,,,,,,,,,,,,
MHS0771,Mg18La2Ni10,0.335951898,0.450708011,,,0.213340091,,,,,,,,,,,,,,,,,,,,,,,,1.696666386,0.072078346,4.733321369,0.78848195,15.81475199,0.121945294,0.150120058,0.128480035,0.139733369,0.140443969,4.139331037,0.1733325,136.3532852,0.658900479,4.145997719,0.171494395,3.92333225,0.095012896,43.40809861,0.692986269,20.33331592,0.604116535,2128.930932,0.444833632,0.179997774,4.039970436,7.506066362,0.06868748,1.49599906,0.198681187,11.36665342,0.366862082,25.41873185,0.028188613,4.733321369,0.422536279,0,0.577463721,0.78848195,145.2001231,0.398531009,1209.482155,0.308121752,0.014864459,88.86645964,0.00939795,3589400.311,-6.719992367,-8586.545376,0.000783232,7.093800721,淬火30m/s,,,,,,,,,,,,,,,,,,200,1.5,10,2.6,,,,200,0.101325,10,2.46,,,,,,,,,,,,,,,,,
MHS0772,Mg18La2Ni10,0.335951898,0.450708011,,,0.213340091,,,,,,,,,,,,,,,,,,,,,,,,1.696666386,0.072078346,4.733321369,0.78848195,15.81475199,0.121945294,0.150120058,0.128480035,0.139733369,0.140443969,4.139331037,0.1733325,136.3532852,0.658900479,4.145997719,0.171494395,3.92333225,0.095012896,43.40809861,0.692986269,20.33331592,0.604116535,2128.930932,0.444833632,0.179997774,4.039970436,7.506066362,0.06868748,1.49599906,0.198681187,11.36665342,0.366862082,25.41873185,0.028188613,4.733321369,0.422536279,0,0.577463721,0.78848195,145.2001231,0.398531009,1209.482155,0.308121752,0.014864459,88.86645964,0.00939795,3589400.311,-6.719992367,-8586.545376,0.000783232,7.093800721,铸态,,,,,,,,,,,,,,,,,,200,1.5,30,2.03,,,,200,0.101325,30,1.46,,,,,,,,,,,,,,,,,
MHS0773,Mg18La2Ni10,0.335951898,0.450708011,,,0.213340091,,,,,,,,,,,,,,,,,,,,,,,,1.696666386,0.072078346,4.733321369,0.78848195,15.81475199,0.121945294,0.150120058,0.128480035,0.139733369,0.140443969,4.139331037,0.1733325,136.3532852,0.658900479,4.145997719,0.171494395,3.92333225,0.095012896,43.40809861,0.692986269,20.33331592,0.604116535,2128.930932,0.444833632,0.179997774,4.039970436,7.506066362,0.06868748,1.49599906,0.198681187,11.36665342,0.366862082,25.41873185,0.028188613,4.733321369,0.422536279,0,0.577463721,0.78848195,145.2001231,0.398531009,1209.482155,0.308121752,0.014864459,88.86645964,0.00939795,3589400.311,-6.719992367,-8586.545376,0.000783232,7.093800721,淬火30m/s,,,,,,,,,,,,,,,,,,200,1.5,30,2.89,,,,200,0.101325,30,2.47,,,,,,,,,,,,,,,,,
MHS0774,Mg2Ni,0.453016225,0.546983775,,,,,,,,,,,,,,,,,,,,,,,,,,,1.719999773,0.041110818,4.666654551,0.808123216,16.07987192,0.091852098,0.14826672,0.112869843,0.135333359,0.05921576,4.15666441,0.168979708,140.0966271,0.652629274,4.15666441,0.168979708,3.966665682,0.077246891,35.76774792,0.453224756,17.3333091,0.435142749,1970.663906,0.436081192,0.119997637,6.128372465,7.644000009,0.000370019,1.509999091,0.187312955,11.53332046,0.3474224,25.26933151,0.022404874,4.666654551,0.428572541,0,0.571427459,0.808123216,157.0001499,0.297254458,1191.482114,0.318494255,0.014157973,89.99979555,0.00967981,3105123.722,-3.555547478,-6308.843232,0.000563899,5.291970068,真空感应熔炼法,,,,,,,,,,,,,,,,,,300,4,,3.3,3.61,,,300,0.1,,,3.22,,,,,,,,,,,,0.362,0.257,,,
MHS0775,Mg1.9Nd0.1Ni,0.387098532,0.49199264,,,,0.120908828,,,,,,,,,,,,,,,,,,,,,,,1.716333098,0.044205809,4.69998796,0.798275273,15.93798427,0.109785113,0.148396721,0.113486815,0.137333364,0.103717762,4.137997701,0.174600564,137.9968556,0.656842672,4.177997792,0.166749489,3.941665625,0.088920632,39.76559034,0.633512573,18.93331274,0.56408486,2037.664058,0.435440951,0.150664374,4.860087748,7.573299848,0.050225202,1.504332412,0.191739618,11.47998701,0.353193371,25.35536504,0.026931635,4.69998796,0.425533005,0,0.574466995,0.798275273,151.2334702,0.347493256,1203.948809,0.312797783,0.014200866,89.56646123,0.009535278,3387560.011,-5.217769378,-7701.191316,0.000677987,6.392276389,真空感应熔炼法,,,,,,,,,,,,,,,,,,300,4,,3.35,3.47,,,300,0.1,,,3.18,,,,,,,,,,,,0.353(0.135),0.246(0.111),,,
MHS0776,Mg1.8Nd0.2Ni,0.33322416,0.447048519,,,,0.219727321,,,,,,,,,,,,,,,,,,,,,,,1.712666423,0.047024344,4.733321369,0.78848195,15.79609661,0.125046025,0.148526721,0.11409151,0.139333368,0.131077787,4.119330992,0.18002615,135.8970842,0.660774096,4.199331174,0.164373746,3.916665569,0.099067597,43.76343275,0.713318393,20.53331637,0.627691692,2104.66421,0.432097791,0.18133111,4.013593084,7.502599688,0.070448073,1.498665732,0.196055727,11.42665355,0.358908935,25.44139857,0.030376789,4.733321369,0.422536279,0,0.577463721,0.78848195,145.4667904,0.393649892,1216.415504,0.306857624,0.01424376,89.13312691,0.009393709,3659615.344,-6.826657701,-8635.835839,0.000791129,7.093800721,真空感应熔炼法,,,,,,,,,,,,,,,,,,300,4,,2.79,3.02,,,300,0.1,,,2.73,,,,,,,,,,,,0.383(0.153),0.253(0.124),,,
MHS0777,Mg1.7Nd0.3Ni,0.288368863,0.409628464,,,,0.302002673,,,,,,,,,,,,,,,,,,,,,,,1.708999748,0.049612589,4.766654778,0.77874077,15.65420895,0.138508039,0.148656721,0.114684164,0.141333373,0.151127557,4.100664283,0.185272448,133.7973128,0.664398332,4.220664556,0.161849969,3.891665512,0.108110516,47.76127517,0.749792908,22.13332001,0.659467636,2171.664362,0.426492597,0.211997846,3.405731372,7.431899527,0.085528595,1.492999053,0.200267829,11.3733201,0.364572005,25.5274321,0.033087687,4.766654778,0.419581466,0,0.580418534,0.77874077,139.7001106,0.437166409,1228.882199,0.300671559,0.014286653,88.69979259,0.009255012,3921851.722,-8.382212449,-9390.788384,0.000893397,7.634910961,真空感应熔炼法,,,,,,,,,,,,,,,,,,300,4,,2.41,2.55,,,300,0.1,,,2.38,,,,,,,,,,,,0.383(0.134),0.225(0.119),,,
MHS0778,Mg2Ni,0.453016225,0.546983775,,,,,,,,,,,,,,,,,,,,,,,,,,,1.719999773,0.041110818,4.666654551,0.808123216,16.07987192,0.091852098,0.14826672,0.112869843,0.135333359,0.05921576,4.15666441,0.168979708,140.0966271,0.652629274,4.15666441,0.168979708,3.966665682,0.077246891,35.76774792,0.453224756,17.3333091,0.435142749,1970.663906,0.436081192,0.119997637,6.128372465,7.644000009,0.000370019,1.509999091,0.187312955,11.53332046,0.3474224,25.26933151,0.022404874,4.666654551,0.428572541,0,0.571427459,0.808123216,157.0001499,0.297254458,1191.482114,0.318494255,0.014157973,89.99979555,0.00967981,3105123.722,-3.555547478,-6308.843232,0.000563899,5.291970068,真空感应熔炼法,,,,,,,,,,,,,,,,,,350,4,,3.64,3.79,,,350,0.1,,,3.52,,,,,,,,,,,,0.957,0.827,,,
MHS0779,Mg1.9Nd0.1Ni,0.387098532,0.49199264,,,,0.120908828,,,,,,,,,,,,,,,,,,,,,,,1.716333098,0.044205809,4.69998796,0.798275273,15.93798427,0.109785113,0.148396721,0.113486815,0.137333364,0.103717762,4.137997701,0.174600564,137.9968556,0.656842672,4.177997792,0.166749489,3.941665625,0.088920632,39.76559034,0.633512573,18.93331274,0.56408486,2037.664058,0.435440951,0.150664374,4.860087748,7.573299848,0.050225202,1.504332412,0.191739618,11.47998701,0.353193371,25.35536504,0.026931635,4.69998796,0.425533005,0,0.574466995,0.798275273,151.2334702,0.347493256,1203.948809,0.312797783,0.014200866,89.56646123,0.009535278,3387560.011,-5.217769378,-7701.191316,0.000677987,6.392276389,真空感应熔炼法,,,,,,,,,,,,,,,,,,350,4,,3.37,3.5,,,350,0.1,,,3.24,,,,,,,,,,,,0.966(0.539),0.759(0.511),,,
MHS0780,Mg1.8Nd0.2Ni,0.33322416,0.447048519,,,,0.219727321,,,,,,,,,,,,,,,,,,,,,,,1.712666423,0.047024344,4.733321369,0.78848195,15.79609661,0.125046025,0.148526721,0.11409151,0.139333368,0.131077787,4.119330992,0.18002615,135.8970842,0.660774096,4.199331174,0.164373746,3.916665569,0.099067597,43.76343275,0.713318393,20.53331637,0.627691692,2104.66421,0.432097791,0.18133111,4.013593084,7.502599688,0.070448073,1.498665732,0.196055727,11.42665355,0.358908935,25.44139857,0.030376789,4.733321369,0.422536279,0,0.577463721,0.78848195,145.4667904,0.393649892,1216.415504,0.306857624,0.01424376,89.13312691,0.009393709,3659615.344,-6.826657701,-8635.835839,0.000791129,7.093800721,真空感应熔炼法,,,,,,,,,,,,,,,,,,350,4,,2.88,3.03,,,350,0.1,,,2.75,,,,,,,,,,,,1.014(0.535),0.797(0.492),,,
MHS0781,Mg1.7Nd0.3Ni,0.288368863,0.409628464,,,,0.302002673,,,,,,,,,,,,,,,,,,,,,,,1.708999748,0.049612589,4.766654778,0.77874077,15.65420895,0.138508039,0.148656721,0.114684164,0.141333373,0.151127557,4.100664283,0.185272448,133.7973128,0.664398332,4.220664556,0.161849969,3.891665512,0.108110516,47.76127517,0.749792908,22.13332001,0.659467636,2171.664362,0.426492597,0.211997846,3.405731372,7.431899527,0.085528595,1.492999053,0.200267829,11.3733201,0.364572005,25.5274321,0.033087687,4.766654778,0.419581466,0,0.580418534,0.77874077,139.7001106,0.437166409,1228.882199,0.300671559,0.014286653,88.69979259,0.009255012,3921851.722,-8.382212449,-9390.788384,0.000893397,7.634910961,真空感应熔炼法,,,,,,,,,,,,,,,,,,350,4,,2.48,2.69,,,350,0.1,,,2.46,,,,,,,,,,,,0.985(0.521),0.749(0.478),,,
MHS0782,Mg2Fe,0.465367862,,,,,,,,,,,,,0.534632138,,,,,,,,,,,,,,,1.673333333,0.002817158,4,0.707106781,15.41967,0.035234115,0.1481,0.11458854,0.138,0.030743773,3.99,0.116965031,140.3493333,0.648905596,3.94,0.100502487,3.853333333,0.037924412,34.81833333,0.42701925,16.66666667,0.395979797,1953.333333,0.427401403,-0.212333333,1.249925017,7.731666667,0.01566945,1.483333333,0.165256416,10.4,0.231169525,24.946,0.004365207,4,0.5,0,0.5,0.707106781,153.3333333,0.338181504,1219.15,0.343359894,0.01412558,86.66666667,0.008530534,2979295.671,16,-6435.715948,0.00247996,5.291978795,反应低能球磨(H2),0.5（300K）,,44,180,200,,,,,,,,,,,,,250,,1.33,0.95,,,,,,,,,,,,,,,,?68,?124,?68（Mg2FeH6 ?87）,?124（Mg2FeH6?147 ）,,,,,
MHS0783,Mg3Fe,0.566286114,,,,,,,,,,,,,0.433713886,,,,,,,,,,,,,,,1.6725,0.002589015,3.5,0.742307489,15.3236275,0.03256745,0.1511,0.103166494,0.13875,0.02808731,3.9075,0.109707633,156.449,0.534719442,3.87,0.093987253,3.8275,0.035070918,32.19,0.424269047,15.5,0.391108247,1805.75,0.42467977,-0.25925,0.940351596,7.71025,0.014433289,1.44,0.156365698,9.975,0.221389953,24.92675,0.004012795,3.5,0.571428571,0,0.428571429,0.742307489,162.5,0.293116291,1145.15,0.335777216,0.014890743,76.25,0.008710649,2625381.543,13.5,-5340.367567,0.002521542,4.675254392,反应低能球磨(H2),0.5（300K）,,47,180,150,,,,,,,,,,,,,250,,0.17,1.4,,,,,,,,,,,,,,,,?68,?127,?76（Mg2FeH6）?85,?138（Mg2FeH6?144）,,,,,
MHS0784,Mg15Fe,0.867168546,,,,,,,,,,,,,0.132831454,,,,,,,,,,,,,,,1.670625,0.001448928,2.375,0.611523686,15.10753188,0.01846617,0.15785,0.055205654,0.1404375,0.015512617,3.721875,0.064387129,192.67325,0.242718206,3.7125,0.054769461,3.769375,0.019907558,26.27625,0.290552054,12.875,0.26321246,1473.6875,0.290896709,-0.3648125,0.37356341,7.6620625,0.008119197,1.3425,0.093759373,9.01875,0.136882987,24.8834375,0.002247125,2.375,0.842105263,0,0.157894737,0.611523686,183.125,0.145402105,978.65,0.219639887,0.01661236,52.8125,0.009215501,1938738.948,4.21875,-1898.026169,0.002217774,1.94374385,反应低能球磨(H2),0.5（300K）,,44,180,150,,,,,,,,,,,,,250,,0.83,1.5,,,,,,,,,,,,,,,,?65,?122,?71（Mg2FeH6?96 ）,?128 （Mg2FeH6?161）,,,,,
MHS0785,Mg2Fe,0.465367862,,,,,,,,,,,,,0.534632138,,,,,,,,,,,,,,,1.673333333,0.002817158,4,0.707106781,15.41967,0.035234115,0.1481,0.11458854,0.138,0.030743773,3.99,0.116965031,140.3493333,0.648905596,3.94,0.100502487,3.853333333,0.037924412,34.81833333,0.42701925,16.66666667,0.395979797,1953.333333,0.427401403,-0.212333333,1.249925017,7.731666667,0.01566945,1.483333333,0.165256416,10.4,0.231169525,24.946,0.004365207,4,0.5,0,0.5,0.707106781,153.3333333,0.338181504,1219.15,0.343359894,0.01412558,86.66666667,0.008530534,2979295.671,16,-6435.715948,0.00247996,5.291978795,反应低能球磨(H2),0.5（300K）,,44,180,200,,,,,,,,,,,,,300,,1.67,1.35,,,,,,,,,,,,,,,,,,,,,,,,
MHS0786,Mg3Fe,0.566286114,,,,,,,,,,,,,0.433713886,,,,,,,,,,,,,,,1.6725,0.002589015,3.5,0.742307489,15.3236275,0.03256745,0.1511,0.103166494,0.13875,0.02808731,3.9075,0.109707633,156.449,0.534719442,3.87,0.093987253,3.8275,0.035070918,32.19,0.424269047,15.5,0.391108247,1805.75,0.42467977,-0.25925,0.940351596,7.71025,0.014433289,1.44,0.156365698,9.975,0.221389953,24.92675,0.004012795,3.5,0.571428571,0,0.428571429,0.742307489,162.5,0.293116291,1145.15,0.335777216,0.014890743,76.25,0.008710649,2625381.543,13.5,-5340.367567,0.002521542,4.675254392,反应低能球磨(H2),0.5（300K）,,47,180,150,,,,,,,,,,,,,300,,0.33,2.4,,,,,,,,,,,,,,,,,,,,,,,,
MHS0787,Mg15Fe,0.867168546,,,,,,,,,,,,,0.132831454,,,,,,,,,,,,,,,1.670625,0.001448928,2.375,0.611523686,15.10753188,0.01846617,0.15785,0.055205654,0.1404375,0.015512617,3.721875,0.064387129,192.67325,0.242718206,3.7125,0.054769461,3.769375,0.019907558,26.27625,0.290552054,12.875,0.26321246,1473.6875,0.290896709,-0.3648125,0.37356341,7.6620625,0.008119197,1.3425,0.093759373,9.01875,0.136882987,24.8834375,0.002247125,2.375,0.842105263,0,0.157894737,0.611523686,183.125,0.145402105,978.65,0.219639887,0.01661236,52.8125,0.009215501,1938738.948,4.21875,-1898.026169,0.002217774,1.94374385,反应低能球磨(H2),0.5（300K）,,44,180,150,,,,,,,,,,,,,300,,1,3,,,,,,,,,,,,,,,,,,,,,,,,
MHS0788,Mg2Fe,0.465367862,,,,,,,,,,,,,0.534632138,,,,,,,,,,,,,,,1.673333333,0.002817158,4,0.707106781,15.41967,0.035234115,0.1481,0.11458854,0.138,0.030743773,3.99,0.116965031,140.3493333,0.648905596,3.94,0.100502487,3.853333333,0.037924412,34.81833333,0.42701925,16.66666667,0.395979797,1953.333333,0.427401403,-0.212333333,1.249925017,7.731666667,0.01566945,1.483333333,0.165256416,10.4,0.231169525,24.946,0.004365207,4,0.5,0,0.5,0.707106781,153.3333333,0.338181504,1219.15,0.343359894,0.01412558,86.66666667,0.008530534,2979295.671,16,-6435.715948,0.00247996,5.291978795,反应低能球磨(H2),0.5（300K）,,44,180,200,,,,,,,,,,,,,350,,1.83,1.7,,,,,,,,,,,,,,,,,,,,,,,,
MHS0789,Mg3Fe,0.566286114,,,,,,,,,,,,,0.433713886,,,,,,,,,,,,,,,1.6725,0.002589015,3.5,0.742307489,15.3236275,0.03256745,0.1511,0.103166494,0.13875,0.02808731,3.9075,0.109707633,156.449,0.534719442,3.87,0.093987253,3.8275,0.035070918,32.19,0.424269047,15.5,0.391108247,1805.75,0.42467977,-0.25925,0.940351596,7.71025,0.014433289,1.44,0.156365698,9.975,0.221389953,24.92675,0.004012795,3.5,0.571428571,0,0.428571429,0.742307489,162.5,0.293116291,1145.15,0.335777216,0.014890743,76.25,0.008710649,2625381.543,13.5,-5340.367567,0.002521542,4.675254392,反应低能球磨(H2),0.5（300K）,,47,180,150,,,,,,,,,,,,,350,,0.58,3.45,,,,,,,,,,,,,,,,,,,,,,,,
MHS0790,Mg15Fe,0.867168546,,,,,,,,,,,,,0.132831454,,,,,,,,,,,,,,,1.670625,0.001448928,2.375,0.611523686,15.10753188,0.01846617,0.15785,0.055205654,0.1404375,0.015512617,3.721875,0.064387129,192.67325,0.242718206,3.7125,0.054769461,3.769375,0.019907558,26.27625,0.290552054,12.875,0.26321246,1473.6875,0.290896709,-0.3648125,0.37356341,7.6620625,0.008119197,1.3425,0.093759373,9.01875,0.136882987,24.8834375,0.002247125,2.375,0.842105263,0,0.157894737,0.611523686,183.125,0.145402105,978.65,0.219639887,0.01661236,52.8125,0.009215501,1938738.948,4.21875,-1898.026169,0.002217774,1.94374385,反应低能球磨(H2),0.5（300K）,,44,180,150,,,,,,,,,,,,,350,,1.83,4.85,,,,,,,,,,,,,,,,,,,,,,,,
MHS0791,Mg2Fe,0.465367862,,,,,,,,,,,,,0.534632138,,,,,,,,,,,,,,,1.673333333,0.002817158,4,0.707106781,15.41967,0.035234115,0.1481,0.11458854,0.138,0.030743773,3.99,0.116965031,140.3493333,0.648905596,3.94,0.100502487,3.853333333,0.037924412,34.81833333,0.42701925,16.66666667,0.395979797,1953.333333,0.427401403,-0.212333333,1.249925017,7.731666667,0.01566945,1.483333333,0.165256416,10.4,0.231169525,24.946,0.004365207,4,0.5,0,0.5,0.707106781,153.3333333,0.338181504,1219.15,0.343359894,0.01412558,86.66666667,0.008530534,2979295.671,16,-6435.715948,0.00247996,5.291978795,反应低能球磨(H2),0.5（300K）,,44,180,200,,,,,,,,,,,,,400,,2,2.5,,,,,,,,,,,,,,,,,,,,,,,,
MHS0792,Mg3Fe,0.566286114,,,,,,,,,,,,,0.433713886,,,,,,,,,,,,,,,1.6725,0.002589015,3.5,0.742307489,15.3236275,0.03256745,0.1511,0.103166494,0.13875,0.02808731,3.9075,0.109707633,156.449,0.534719442,3.87,0.093987253,3.8275,0.035070918,32.19,0.424269047,15.5,0.391108247,1805.75,0.42467977,-0.25925,0.940351596,7.71025,0.014433289,1.44,0.156365698,9.975,0.221389953,24.92675,0.004012795,3.5,0.571428571,0,0.428571429,0.742307489,162.5,0.293116291,1145.15,0.335777216,0.014890743,76.25,0.008710649,2625381.543,13.5,-5340.367567,0.002521542,4.675254392,反应低能球磨(H2),0.5（300K）,,47,180,150,,,,,,,,,,,,,400,,0.83,3.5,,,,,,,,,,,,,,,,,,,,,,,,
MHS0793,Mg15Fe,0.867168546,,,,,,,,,,,,,0.132831454,,,,,,,,,,,,,,,1.670625,0.001448928,2.375,0.611523686,15.10753188,0.01846617,0.15785,0.055205654,0.1404375,0.015512617,3.721875,0.064387129,192.67325,0.242718206,3.7125,0.054769461,3.769375,0.019907558,26.27625,0.290552054,12.875,0.26321246,1473.6875,0.290896709,-0.3648125,0.37356341,7.6620625,0.008119197,1.3425,0.093759373,9.01875,0.136882987,24.8834375,0.002247125,2.375,0.842105263,0,0.157894737,0.611523686,183.125,0.145402105,978.65,0.219639887,0.01661236,52.8125,0.009215501,1938738.948,4.21875,-1898.026169,0.002217774,1.94374385,反应低能球磨(H2),0.5（300K）,,44,180,150,,,,,,,,,,,,,400,,1.67,4.9,,,,,,,,,,,,,,,,,,,,,,,,
